backbone_id,sample_id,matched_CA_atom_count,global_ca_rmsd_A,global_backbone_rmsd_after_CA_fit_A,pocket_ca_rmsd_after_CA_fit_A,pocket_backbone_rmsd_after_CA_fit_A,ref_ca_rg_A,pred_ca_rg_A,delta_ca_rg_A,projected_min_protein_ligand_distance_A,projected_delta_ligand_clash_pair_count,projected_ligand_clash_pair_count_backbone,projected_ligand_clash_pair_count_sidechain,reference_contact_position_count,projected_contact_position_count,projected_contact_recovery_percent,projected_new_contact_percent,reference_hydrophobic_C_contact_pair_count,projected_hydrophobic_C_contact_pair_count,pred_mean_CA_Bfactor,pred_pocket_mean_CA_Bfactor,d_index,candidate_id,half_life_E_coli_in_vivo,instability_index,ligand_interface_sequence_recovery,sequence_recovery,stability_prediction,Sequence ID,solubility,usability,ligand_clash_total,is_stable,is_clash_free,is_full_contact_recovery,strict_gate_pass,conditional_gate_pass,accepted_representative,decision_status,selection_pool_rank,decision_note
buried_7_model_9,1,137,0.5883,0.5837,0.6083,0.5863,16.0164,16.0587,0.0423,0.956,23,0,23,17,17,82.3529,17.6471,29,80,0.8687,0.8569,0,buried_7_model_9_0,>10 h,33.38,0.55,0.562,Stable,buried_7_model_9_b0_d0,0.8425204191947324,0.4740826231655293,23,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,2,137,0.5498,0.5521,0.7302,0.7047,16.0164,16.0488,0.0324,2.0636,0,0,0,17,19,100.0,10.5263,29,37,0.8504,0.8393,1,buried_7_model_9_1,>10 h,41.15,0.65,0.5182,Potentially unstable,buried_7_model_9_b0_d1,0.8139833961649838,0.3875563141762444,0,False,True,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,3,137,0.9165,0.8984,1.0014,0.9565,16.0164,16.2152,0.1988,1.4601,5,0,5,17,17,88.2353,11.7647,29,62,0.8572,0.8431,2,buried_7_model_9_2,>10 h,29.46,0.5,0.4891,Stable,buried_7_model_9_b0_d2,0.9034226965197452,0.5957092684057557,5,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,4,137,0.7369,0.7304,0.7987,0.7848,16.0164,16.1346,0.1181,2.0351,0,0,0,17,18,100.0,5.5556,29,31,0.871,0.8595,3,buried_7_model_9_3,>10 h,30.95,0.65,0.5474,Stable,buried_7_model_9_b0_d3,0.8285897531641547,0.4520223649341653,0,True,True,True,True,True,True,Strict_selected,1.0,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,5,137,0.6503,0.6489,0.6302,0.6212,16.0164,16.1422,0.1258,1.0586,3,0,3,17,19,100.0,10.5263,29,43,0.861,0.8604,4,buried_7_model_9_4,>10 h,35.99,0.65,0.5401,Stable,buried_7_model_9_b0_d4,0.8416364731814321,0.4393231166943083,3,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,6,137,0.7273,0.706,1.2456,1.1806,16.0164,16.0693,0.0528,0.3236,5,3,2,17,19,88.2353,21.0526,29,48,0.8618,0.8461,5,buried_7_model_9_5,>10 h,32.4,0.6,0.5401,Stable,buried_7_model_9_b0_d5,0.8433127672843591,0.4486329964856949,5,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,7,137,0.8965,0.8823,1.0106,0.9809,16.0164,16.2023,0.1858,2.2784,0,0,0,17,17,82.3529,17.6471,29,37,0.8638,0.8449,6,buried_7_model_9_6,>10 h,36.43,0.5,0.5401,Stable,buried_7_model_9_b0_d6,0.8274654401916148,0.459553607262493,0,True,True,False,False,True,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,8,137,0.7614,0.7612,0.785,0.772,16.0164,16.1053,0.0889,1.1787,3,1,2,17,19,94.1176,15.7895,29,39,0.8564,0.8522,7,buried_7_model_9_7,>10 h,27.72,0.7,0.5839,Stable,buried_7_model_9_b0_d7,0.8646032209748971,0.4635705600552434,3,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,9,137,0.7034,0.6948,0.9263,0.8849,16.0164,16.1092,0.0928,0.6842,30,2,28,17,19,100.0,10.5263,29,75,0.8674,0.8653,8,buried_7_model_9_8,>10 h,43.72,0.5,0.4964,Potentially unstable,buried_7_model_9_b0_d8,0.903982451299226,0.6180889103273344,30,False,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_9,10,137,0.8046,0.8091,0.9026,0.8919,16.0164,16.1363,0.1199,1.2548,3,1,2,17,17,88.2353,11.7647,29,57,0.8608,0.8655,9,buried_7_model_9_9,>10 h,24.35,0.55,0.5182,Stable,buried_7_model_9_b0_d9,0.899020709849174,0.6394607291605785,3,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,1,144,0.3669,0.3621,0.4857,0.455,13.432,13.4122,-0.0198,1.4527,2,0,2,17,17,94.1176,5.8824,11,35,0.9075,0.8989,0,buried_8_model_1_0,>10 h,32.87,0.3684,0.4653,Stable,buried_8_model_1_b0_d0,0.8580699161599249,0.53663085373175,2,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,2,144,0.6654,0.6585,0.8867,0.8575,13.432,13.3774,-0.0546,2.2397,0,0,0,17,17,82.3529,17.6471,11,44,0.9009,0.8888,1,buried_8_model_1_1,>10 h,40.42,0.5263,0.4792,Potentially unstable,buried_8_model_1_b0_d1,0.8236624487568909,0.5996693582591424,0,False,True,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,3,144,0.5272,0.5129,0.8082,0.757,13.432,13.369,-0.063,1.263,2,0,2,17,17,88.2353,11.7647,11,48,0.9081,0.9032,2,buried_8_model_1_2,>10 h,35.06,0.4211,0.4792,Stable,buried_8_model_1_b0_d2,0.799569392248979,0.4723272178397931,2,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,4,144,0.4206,0.4219,0.5197,0.4909,13.432,13.3729,-0.0591,2.8249,0,0,0,17,17,94.1176,5.8824,11,26,0.9101,0.8999,3,buried_8_model_1_3,>10 h,35.11,0.5263,0.5,Stable,buried_8_model_1_b0_d3,0.8432618835563493,0.5169838456878721,0,True,True,False,False,True,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,5,144,0.6079,0.598,0.971,0.953,13.432,13.3754,-0.0566,1.314,1,0,1,17,18,100.0,5.5556,11,53,0.9077,0.8996,4,buried_8_model_1_4,>10 h,29.43,0.4211,0.4861,Stable,buried_8_model_1_b0_d4,0.7918670973698471,0.4644542228243245,1,True,False,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,6,144,0.4207,0.4214,0.5468,0.5263,13.432,13.3811,-0.0509,1.1317,2,0,2,17,17,94.1176,5.8824,11,39,0.9054,0.9022,5,buried_8_model_1_5,>10 h,27.54,0.4737,0.4861,Stable,buried_8_model_1_b0_d5,0.8188542693439189,0.4532780897437834,2,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,7,144,0.4505,0.4451,0.4892,0.4639,13.432,13.3609,-0.0711,2.6472,0,0,0,17,15,88.2353,0.0,11,32,0.9161,0.9095,6,buried_8_model_1_6,>10 h,27.39,0.4211,0.4722,Stable,buried_8_model_1_b0_d6,0.8528996794188259,0.6120442838109037,0,True,True,False,False,True,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,8,144,0.5747,0.552,0.8437,0.795,13.432,13.4248,-0.0072,2.6837,0,0,0,17,18,100.0,5.5556,11,28,0.9013,0.8929,7,buried_8_model_1_7,>10 h,34.06,0.5263,0.4583,Stable,buried_8_model_1_b0_d7,0.7214463807919241,0.3977140266108417,0,True,True,True,True,True,True,Strict_selected,1.0,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,9,144,0.6978,0.6779,0.8845,0.835,13.432,13.3651,-0.0669,2.6737,0,0,0,17,18,88.2353,16.6667,11,24,0.8963,0.8863,8,buried_8_model_1_8,>10 h,27.55,0.4737,0.4861,Stable,buried_8_model_1_b0_d8,0.8601286303003624,0.6222231314535801,0,True,True,False,False,True,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_1,10,144,0.4921,0.4744,0.6969,0.6479,13.432,13.3965,-0.0355,3.0744,0,0,0,17,18,100.0,5.5556,11,26,0.9032,0.8931,9,buried_8_model_1_9,>10 h,40.19,0.5263,0.4514,Potentially unstable,buried_8_model_1_b0_d9,0.8429796907752601,0.5463349773689172,0,False,True,True,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,1,144,0.6831,0.672,0.896,0.8806,13.8448,13.752,-0.0928,1.0579,6,1,5,23,20,82.6087,5.0,20,44,0.8789,0.864,0,buried_8_model_2_0,>10 h,30.11,0.4167,0.5486,Stable,buried_8_model_2_b0_d0,0.8165428498598872,0.4574897586025644,6,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,2,144,0.8746,0.8575,1.0847,1.0649,13.8448,13.7794,-0.0654,1.1139,6,0,6,23,22,91.3043,4.5455,20,50,0.8832,0.8732,1,buried_8_model_2_1,>10 h,24.69,0.375,0.5278,Stable,buried_8_model_2_b0_d1,0.8209194591273347,0.4819351327283229,6,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,3,144,0.6347,0.6214,0.6907,0.6757,13.8448,13.8159,-0.0289,2.075,0,0,0,23,22,91.3043,4.5455,20,35,0.8823,0.871,2,buried_8_model_2_2,>10 h,23.83,0.4167,0.5556,Stable,buried_8_model_2_b0_d2,0.8418074334099798,0.4670108472245294,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,4,144,0.724,0.7077,0.6366,0.6292,13.8448,13.8077,-0.0371,1.9488,2,1,1,23,21,86.9565,4.7619,20,24,0.8536,0.8428,3,buried_8_model_2_3,>10 h,24.1,0.375,0.5417,Stable,buried_8_model_2_b0_d3,0.835143956071645,0.4218077805372087,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,5,144,0.9261,0.9069,0.666,0.6591,13.8448,13.8091,-0.0358,1.9696,1,0,1,23,22,91.3043,4.5455,20,35,0.8647,0.8474,4,buried_8_model_2_4,>10 h,25.72,0.4583,0.5278,Stable,buried_8_model_2_b0_d4,0.8667537825932948,0.5277606016618268,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,6,144,0.5805,0.5836,0.5719,0.5575,13.8448,13.7647,-0.0801,1.8728,2,0,2,23,20,86.9565,0.0,20,33,0.8698,0.8509,5,buried_8_model_2_5,>10 h,22.72,0.4583,0.5347,Stable,buried_8_model_2_b0_d5,0.8455256857813647,0.5014543769819049,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,7,144,0.574,0.5627,0.5896,0.5804,13.8448,13.8268,-0.018,2.0576,0,0,0,23,22,91.3043,4.5455,20,32,0.8792,0.8681,6,buried_8_model_2_6,>10 h,28.31,0.4583,0.5417,Stable,buried_8_model_2_b0_d6,0.8437484540102871,0.4638553419802573,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,8,144,1.1972,1.1693,1.1036,1.087,13.8448,13.8198,-0.025,2.0,1,1,0,23,22,91.3043,4.5455,20,28,0.8751,0.8573,7,buried_8_model_2_7,>10 h,24.79,0.4583,0.5347,Stable,buried_8_model_2_b0_d7,0.8416358022526822,0.4582215580657237,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,9,144,0.7386,0.7188,0.7453,0.731,13.8448,13.8291,-0.0157,2.0073,0,0,0,23,20,86.9565,0.0,20,33,0.8574,0.8368,8,buried_8_model_2_8,>10 h,38.92,0.4167,0.5347,Stable,buried_8_model_2_b0_d8,0.8114171881444717,0.4067610977937632,0,True,True,False,False,True,False,Conditional_selected,3.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_2,10,144,0.8045,0.7901,0.9545,0.9389,13.8448,13.773,-0.0718,1.6891,2,1,1,23,22,91.3043,4.5455,20,35,0.8722,0.8608,9,buried_8_model_2_9,>10 h,27.54,0.375,0.5486,Stable,buried_8_model_2_b0_d9,0.8324129366753052,0.4781731087305476,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,1,144,0.5408,0.533,0.5254,0.5016,14.2183,14.1509,-0.0674,1.1785,3,0,3,15,15,93.3333,6.6667,18,44,0.8773,0.8748,0,buried_8_model_3_0,2 min,36.79,0.3158,0.5208,Stable,buried_8_model_3_b0_d0,0.8203456625880283,0.481693890705294,3,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,2,144,1.7973,1.7822,2.1765,2.1588,14.2183,14.2593,0.041,1.5979,4,0,4,15,18,86.6667,27.7778,18,54,0.8677,0.8585,1,buried_8_model_3_1,2 min,39.37,0.5263,0.5278,Stable,buried_8_model_3_b0_d1,0.803573007851815,0.4685519213263771,4,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,3,144,0.9579,0.9539,1.0191,1.0065,14.2183,14.1853,-0.033,1.6393,1,0,1,15,16,100.0,6.25,18,21,0.8691,0.8708,2,buried_8_model_3_2,2 min,55.05,0.5263,0.5139,Potentially unstable,buried_8_model_3_b0_d2,0.6532973179651893,0.219272382586596,1,False,False,True,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,4,144,0.5631,0.5605,0.5501,0.4989,14.2183,14.1828,-0.0356,2.2277,0,0,0,15,15,93.3333,6.6667,18,22,0.8701,0.8669,3,buried_8_model_3_3,2 min,35.2,0.4737,0.5347,Stable,buried_8_model_3_b0_d3,0.8895028980733789,0.5724415495243841,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,5,144,0.6419,0.6366,0.6469,0.6311,14.2183,14.1177,-0.1006,1.8977,1,0,1,15,17,93.3333,17.6471,18,28,0.8684,0.8676,4,buried_8_model_3_4,2 min,40.51,0.4737,0.5208,Potentially unstable,buried_8_model_3_b0_d4,0.8905735207703822,0.4996287899299494,1,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,6,144,0.7981,0.7966,0.6231,0.602,14.2183,14.1402,-0.0782,2.6905,0,0,0,15,16,80.0,25.0,18,20,0.8777,0.8806,5,buried_8_model_3_5,>10 h,38.63,0.4211,0.5208,Stable,buried_8_model_3_b0_d5,0.819756492243172,0.4301469629486104,0,True,True,False,False,True,False,Conditional_selected,4.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,7,144,0.6901,0.6909,0.5707,0.5408,14.2183,14.2202,0.0019,2.9605,0,0,0,15,16,93.3333,12.5,18,18,0.8829,0.8849,6,buried_8_model_3_6,2 min,53.72,0.4211,0.5,Potentially unstable,buried_8_model_3_b0_d6,0.8287689893779657,0.4436918807966517,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,8,144,0.6555,0.6615,0.5836,0.5676,14.2183,14.2733,0.055,2.3282,0,0,0,15,14,86.6667,7.1429,18,25,0.8743,0.8752,7,buried_8_model_3_7,2 min,39.22,0.4737,0.5347,Stable,buried_8_model_3_b0_d7,0.8778225324043538,0.5618421205668258,0,True,True,False,False,True,False,Conditional_selected,3.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_8_model_3,9,144,1.1127,1.1034,1.4668,1.4888,14.2183,14.2064,-0.0119,2.4778,0,0,0,15,13,86.6667,0.0,18,23,0.8637,0.8623,8,buried_8_model_3_8,2 min,43.31,0.5263,0.5625,Potentially unstable,buried_8_model_3_b0_d8,0.8402803464341984,0.2855028129802822,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
